date,hour,energy_kWh
2012-07-15,20,2.126
2012-07-15,21,1.088
2012-07-15,22,0.844
2012-07-15,23,1.531
2012-07-16,00,0.795
2012-07-16,01,0.589
2012-07-16,02,0.550
2012-07-16,03,0.572
2012-07-16,04,0.548
2012-07-16,05,0.563
2012-07-16,06,0.558
2012-07-16,07,0.535
2012-07-16,08,0.563
2012-07-16,09,0.793
2012-07-16,10,0.989
2012-07-16,11,0.687
2012-07-16,12,0.897
2012-07-16,13,0.870
2012-07-16,14,1.093
2012-07-16,15,0.926
2012-07-16,16,0.897
2012-07-16,17,0.820
2012-07-16,18,1.044
2012-07-16,19,1.133
2012-07-16,20,0.789
2012-07-16,21,0.916
2012-07-16,22,1.549
2012-07-16,23,1.288
2012-07-17,00,0.672
2012-07-17,01,0.606
2012-07-17,02,0.561
2012-07-17,03,0.604
2012-07-17,04,0.567
2012-07-17,05,0.687
2012-07-17,06,0.617
2012-07-17,07,0.836
2012-07-17,08,0.578
2012-07-17,09,1.007
2012-07-17,10,0.975
2012-07-17,11,0.568
2012-07-17,12,0.863
2012-07-17,13,0.574
2012-07-17,14,0.572
2012-07-17,15,0.567
2012-07-17,16,0.789
2012-07-17,17,0.867
2012-07-17,18,1.018
2012-07-17,19,1.284
2012-07-17,20,0.851
2012-07-17,21,1.026
2012-07-17,22,1.176
2012-07-17,23,1.211
2012-07-18,00,0.739
2012-07-18,01,0.561
2012-07-18,02,0.607
2012-07-18,03,0.555
2012-07-18,04,0.573
2012-07-18,05,0.563
2012-07-18,06,0.561
2012-07-18,07,0.918
2012-07-18,08,0.568
2012-07-18,09,0.552
2012-07-18,10,0.557
2012-07-18,11,0.818
2012-07-18,12,0.725
2012-07-18,13,0.552
2012-07-18,14,0.543
2012-07-18,15,0.558
2012-07-18,16,0.913
2012-07-18,17,2.128
2012-07-18,18,2.399
2012-07-18,19,0.578
2012-07-18,20,0.827
2012-07-18,21,0.799
2012-07-18,22,1.443
2012-07-18,23,3.180
2012-07-19,00,0.918
2012-07-19,01,0.594
2012-07-19,02,0.558
2012-07-19,03,0.564
2012-07-19,04,0.555
2012-07-19,05,0.545
2012-07-19,06,0.569
2012-07-19,07,0.893
2012-07-19,08,0.571
2012-07-19,09,0.544
2012-07-19,10,0.781
2012-07-19,11,0.838
2012-07-19,12,0.807
2012-07-19,13,0.601
2012-07-19,14,1.562
2012-07-19,15,1.276
2012-07-19,16,0.947
2012-07-19,17,1.438
2012-07-19,18,1.204
2012-07-19,19,0.897
2012-07-19,20,1.044
2012-07-19,21,1.193
2012-07-19,22,1.752
2012-07-19,23,1.795
2012-07-20,00,1.212
2012-07-20,01,0.568
2012-07-20,02,0.596
2012-07-20,03,0.660
2012-07-20,04,0.603
2012-07-20,05,0.560
2012-07-20,06,0.577
2012-07-20,07,0.885
2012-07-20,08,0.618
2012-07-20,09,0.815
2012-07-20,10,0.753
2012-07-20,11,0.776
2012-07-20,12,0.574
2012-07-20,13,0.571
2012-07-20,14,0.556
2012-07-20,15,0.582
2012-07-20,16,0.863
2012-07-20,17,2.712
2012-07-20,18,1.695
2012-07-20,19,2.350
2012-07-20,20,1.250
2012-07-20,21,1.022
2012-07-20,22,1.729
2012-07-20,23,1.717
2012-07-21,00,0.787
2012-07-21,01,0.570
2012-07-21,02,0.726
2012-07-21,03,0.576
2012-07-21,04,0.572
2012-07-21,05,0.531
2012-07-21,06,0.582
2012-07-21,07,0.541
2012-07-21,08,0.714
2012-07-21,09,1.443
2012-07-21,10,1.395
2012-07-21,11,1.563
2012-07-21,12,0.791
2012-07-21,13,0.808
2012-07-21,14,0.643
2012-07-21,15,0.827
2012-07-21,16,2.686
2012-07-21,17,1.659
2012-07-21,18,0.662
2012-07-21,19,0.660
2012-07-21,20,0.662
2012-07-21,21,0.789
2012-07-21,22,1.140
2012-07-21,23,1.021
2012-07-22,00,0.593
2012-07-22,01,0.563
2012-07-22,02,0.561
2012-07-22,03,0.567
2012-07-22,04,0.555
2012-07-22,05,0.560
2012-07-22,06,0.550
2012-07-22,07,0.557
2012-07-22,08,0.552
2012-07-22,09,0.860
2012-07-22,10,0.682
2012-07-22,11,0.608
2012-07-22,12,0.745
2012-07-22,13,0.821
2012-07-22,14,0.869
2012-07-22,15,0.752
2012-07-22,16,0.734
2012-07-22,17,0.932
2012-07-22,18,0.555
2012-07-22,19,0.721
2012-07-22,20,2.261
2012-07-22,21,2.065
2012-07-22,22,2.639
2012-07-22,23,0.632
2012-07-23,00,0.594
2012-07-23,01,0.546
2012-07-23,02,0.568
2012-07-23,03,0.565
2012-07-23,04,0.526
2012-07-23,05,0.683
2012-07-23,06,0.725
2012-07-23,07,0.916
2012-07-23,08,0.553
2012-07-23,09,0.539
2012-07-23,10,0.845
2012-07-23,11,0.738
2012-07-23,12,0.561
2012-07-23,13,0.536
2012-07-23,14,0.534
2012-07-23,15,0.633
2012-07-23,16,0.762
2012-07-23,17,2.087
2012-07-23,18,1.126
2012-07-23,19,1.378
2012-07-23,20,0.959
2012-07-23,21,0.786
2012-07-23,22,1.129
2012-07-23,23,1.230
2012-07-24,00,0.859
2012-07-24,01,0.667
2012-07-24,02,0.584
2012-07-24,03,0.535
2012-07-24,04,0.582
2012-07-24,05,0.533
2012-07-24,06,0.536
2012-07-24,07,0.887
2012-07-24,08,0.537
2012-07-24,09,0.823
2012-07-24,10,0.708
2012-07-24,11,0.531
2012-07-24,12,0.546
2012-07-24,13,0.559
2012-07-24,14,0.852
2012-07-24,15,0.589
2012-07-24,16,0.616
2012-07-24,17,0.932
2012-07-24,18,0.932
2012-07-24,19,1.189
2012-07-24,20,0.660
2012-07-24,21,0.969
2012-07-24,22,1.258
2012-07-24,23,1.462
2012-07-25,00,0.690
2012-07-25,01,0.546
2012-07-25,02,0.582
2012-07-25,03,0.543
2012-07-25,04,0.572
2012-07-25,05,0.533
2012-07-25,06,0.558
2012-07-25,07,0.913
2012-07-25,08,0.568
2012-07-25,09,0.526
2012-07-25,10,0.727
2012-07-25,11,0.536
2012-07-25,12,0.765
2012-07-25,13,0.547
2012-07-25,14,0.610
2012-07-25,15,0.736
2012-07-25,16,0.929
2012-07-25,17,1.740
2012-07-25,18,0.951
2012-07-25,19,2.365
2012-07-25,20,2.663
2012-07-25,21,1.401
2012-07-25,22,2.211
2012-07-25,23,1.844
2012-07-26,00,1.023
2012-07-26,01,1.166
2012-07-26,02,0.565
2012-07-26,03,0.621
2012-07-26,04,0.549
2012-07-26,05,0.588
2012-07-26,06,0.587
2012-07-26,07,0.812
2012-07-26,08,0.631
2012-07-26,09,0.644
2012-07-26,10,0.976
2012-07-26,11,0.645
2012-07-26,12,0.674
2012-07-26,13,0.988
2012-07-26,14,0.524
2012-07-26,15,0.564
2012-07-26,16,0.729
2012-07-26,17,1.082
2012-07-26,18,0.855
2012-07-26,19,0.877
2012-07-26,20,0.948
2012-07-26,21,0.891
2012-07-26,22,3.325
2012-07-26,23,2.277
2012-07-27,00,0.587
2012-07-27,01,0.556
2012-07-27,02,0.692
2012-07-27,03,0.605
2012-07-27,04,0.552
2012-07-27,05,0.599
2012-07-27,06,0.551
2012-07-27,07,0.861
2012-07-27,08,0.543
2012-07-27,09,0.560
2012-07-27,10,0.785
2012-07-27,11,0.568
2012-07-27,12,0.584
2012-07-27,13,0.569
2012-07-27,14,0.526
2012-07-27,15,0.603
2012-07-27,16,0.961
2012-07-27,17,0.854
2012-07-27,18,0.842
2012-07-27,19,1.088
2012-07-27,20,1.152
2012-07-27,21,0.965
2012-07-27,22,1.249
2012-07-27,23,1.250
2012-07-28,00,0.784
2012-07-28,01,0.739
2012-07-28,02,0.544
2012-07-28,03,0.572
2012-07-28,04,0.570
2012-07-28,05,0.570
2012-07-28,06,0.566
2012-07-28,07,0.574
2012-07-28,08,0.535
2012-07-28,09,0.750
2012-07-28,10,1.240
2012-07-28,11,0.893
2012-07-28,12,0.709
2012-07-28,13,0.536
2012-07-28,14,0.716
2012-07-28,15,0.827
2012-07-28,16,1.209
2012-07-28,17,0.802
2012-07-28,18,0.926
2012-07-28,19,0.860
2012-07-28,20,0.799
2012-07-28,21,0.995
2012-07-28,22,1.013
2012-07-28,23,1.431
2012-07-29,00,0.936
2012-07-29,01,0.564
2012-07-29,02,0.794
2012-07-29,03,0.609
2012-07-29,04,0.531
2012-07-29,05,0.593
2012-07-29,06,0.545
2012-07-29,07,0.546
2012-07-29,08,0.637
2012-07-29,09,0.830
2012-07-29,10,0.614
2012-07-29,11,0.800
2012-07-29,12,0.849
2012-07-29,13,0.589
2012-07-29,14,0.689
2012-07-29,15,0.985
2012-07-29,16,0.630
2012-07-29,17,0.887
2012-07-29,18,0.890
2012-07-29,19,0.855
2012-07-29,20,0.606
2012-07-29,21,0.934
2012-07-29,22,1.355
2012-07-29,23,1.738
2012-07-30,00,1.051
2012-07-30,01,0.623
2012-07-30,02,0.669
2012-07-30,03,0.592
2012-07-30,04,0.570
2012-07-30,05,0.573
2012-07-30,06,0.586
2012-07-30,07,0.872
2012-07-30,08,0.556
2012-07-30,09,0.594
2012-07-30,10,0.562
2012-07-30,11,0.653
2012-07-30,12,0.768
2012-07-30,13,0.998
2012-07-30,14,1.046
2012-07-30,15,0.802
2012-07-30,16,1.344
2012-07-30,17,3.624
2012-07-30,18,1.342
2012-07-30,19,1.763
2012-07-30,20,0.889
2012-07-30,21,1.069
2012-07-30,22,1.449
2012-07-30,23,1.386
2012-07-31,00,0.610
2012-07-31,01,0.582
2012-07-31,02,0.552
2012-07-31,03,0.586
2012-07-31,04,0.556
2012-07-31,05,0.578
2012-07-31,06,0.577
2012-07-31,07,0.886
2012-07-31,08,0.665
2012-07-31,09,0.774
2012-07-31,10,0.580
2012-07-31,11,0.610
2012-07-31,12,0.949
2012-07-31,13,0.538
2012-07-31,14,0.575
2012-07-31,15,0.651
2012-07-31,16,0.713
2012-07-31,17,0.773
2012-07-31,18,0.950
2012-07-31,19,1.114
2012-07-31,20,1.350
2012-07-31,21,1.732
2012-07-31,22,2.251
2012-07-31,23,1.399
2012-08-01,00,0.638
2012-08-01,01,0.568
2012-08-01,02,0.597
2012-08-01,03,0.564
2012-08-01,04,0.586
2012-08-01,05,0.583
2012-08-01,06,0.571
2012-08-01,07,0.899
2012-08-01,08,0.644
2012-08-01,09,1.008
2012-08-01,10,0.829
2012-08-01,11,0.742
2012-08-01,12,0.720
2012-08-01,13,0.562
2012-08-01,14,0.547
2012-08-01,15,0.551
2012-08-01,16,0.638
2012-08-01,17,0.843
2012-08-01,18,0.916
2012-08-01,19,1.147
2012-08-01,20,3.708
2012-08-01,21,1.022
2012-08-01,22,1.624
2012-08-01,23,1.183
2012-08-02,00,0.596
2012-08-02,01,0.659
2012-08-02,02,0.602
2012-08-02,03,0.577
2012-08-02,04,0.574
2012-08-02,05,0.602
2012-08-02,06,0.566
2012-08-02,07,1.008
2012-08-02,08,0.548
2012-08-02,09,0.777
2012-08-02,10,0.573
2012-08-02,11,0.699
2012-08-02,12,0.714
2012-08-02,13,0.862
2012-08-02,14,2.343
2012-08-02,15,1.399
2012-08-02,16,0.717
2012-08-02,17,0.585
2012-08-02,18,0.703
2012-08-02,19,1.006
2012-08-02,20,3.972
2012-08-02,21,0.966
2012-08-02,22,1.000
2012-08-02,23,1.326
2012-08-03,00,1.239
2012-08-03,01,0.718
2012-08-03,02,0.559
2012-08-03,03,0.560
2012-08-03,04,0.563
2012-08-03,05,0.566
2012-08-03,06,0.566
2012-08-03,07,0.555
2012-08-03,08,0.744
2012-08-03,09,2.043
2012-08-03,10,2.151
2012-08-03,11,0.756
2012-08-03,12,0.981
2012-08-03,13,0.868
2012-08-03,14,1.178
2012-08-03,15,0.968
2012-08-03,16,1.059
2012-08-03,17,1.042
2012-08-03,18,1.442
2012-08-03,19,1.320
2012-08-03,20,1.200
2012-08-03,21,1.087
2012-08-03,22,0.987
2012-08-03,23,0.903
2012-08-04,00,0.842
2012-08-04,01,0.807
2012-08-04,02,0.593
2012-08-04,03,0.574
2012-08-04,04,0.583
2012-08-04,05,0.579
2012-08-04,06,0.556
2012-08-04,07,0.576
2012-08-04,08,0.589
2012-08-04,09,0.899
2012-08-04,10,1.058
2012-08-04,11,1.224
2012-08-04,12,0.874
2012-08-04,13,1.772
2012-08-04,14,2.563
2012-08-04,15,2.677
2012-08-04,16,2.012
2012-08-04,17,0.501
2012-08-04,18,0.503
2012-08-04,19,1.415
2012-08-04,20,2.194
2012-08-04,21,2.322
2012-08-04,22,1.099
2012-08-04,23,1.304
2012-08-05,00,0.551
2012-08-05,01,0.000
2012-08-05,02,0.561
2012-08-05,03,0.529
2012-08-05,04,0.556
2012-08-05,05,0.513
2012-08-05,06,0.613
2012-08-05,07,0.576
2012-08-05,08,0.589
2012-08-05,09,0.978
2012-08-05,10,1.928
2012-08-05,11,1.449
2012-08-05,12,1.537
2012-08-05,13,1.512
2012-08-05,14,1.728
2012-08-05,15,1.751
2012-08-05,16,2.382
2012-08-05,17,2.475
2012-08-05,18,1.205
2012-08-05,19,1.884
2012-08-05,20,0.943
2012-08-05,21,0.897
2012-08-05,22,1.220
2012-08-05,23,1.004
2012-08-06,00,0.552
2012-08-06,01,0.494
2012-08-06,02,0.577
2012-08-06,03,0.513
2012-08-06,04,0.572
2012-08-06,05,0.640
2012-08-06,06,0.578
2012-08-06,07,0.533
2012-08-06,08,0.579
2012-08-06,09,0.822
2012-08-06,10,0.549
2012-08-06,11,0.870
2012-08-06,12,0.536
2012-08-06,13,0.611
2012-08-06,14,0.607
2012-08-06,15,0.599
2012-08-06,16,1.088
2012-08-06,17,1.198
2012-08-06,18,1.829
2012-08-06,19,2.021
2012-08-06,20,1.834
2012-08-06,21,1.578
2012-08-06,22,2.048
2012-08-06,23,1.349
2012-08-07,00,0.623
2012-08-07,01,0.542
2012-08-07,02,0.615
2012-08-07,03,0.523
2012-08-07,04,0.590
2012-08-07,05,0.536
2012-08-07,06,0.579
2012-08-07,07,1.228
2012-08-07,08,0.606
2012-08-07,09,0.780
2012-08-07,10,0.665
2012-08-07,11,0.601
2012-08-07,12,0.599
2012-08-07,13,0.544
2012-08-07,14,0.579
2012-08-07,15,0.718
2012-08-07,16,1.258
2012-08-07,17,0.827
2012-08-07,18,0.889
2012-08-07,19,1.319
2012-08-07,20,1.432
2012-08-07,21,1.847
2012-08-07,22,1.914
2012-08-07,23,1.845
2012-08-08,00,0.995
2012-08-08,01,1.099
2012-08-08,02,0.563
2012-08-08,03,0.606
2012-08-08,04,0.546
2012-08-08,05,0.588
2012-08-08,06,0.552
2012-08-08,07,1.083
2012-08-08,08,0.909
2012-08-08,09,1.326
2012-08-08,10,0.610
2012-08-08,11,0.629
2012-08-08,12,0.599
2012-08-08,13,0.618
2012-08-08,14,0.714
2012-08-08,15,0.626
2012-08-08,16,0.598
2012-08-08,17,1.050
2012-08-08,18,0.842
2012-08-08,19,0.847
2012-08-08,20,1.092
2012-08-08,21,0.977
2012-08-08,22,1.329
2012-08-08,23,1.881
2012-08-09,00,1.305
2012-08-09,01,0.611
2012-08-09,02,0.646
2012-08-09,03,0.589
2012-08-09,04,0.631
2012-08-09,05,0.574
2012-08-09,06,0.612
2012-08-09,07,0.944
2012-08-09,08,0.577
2012-08-09,09,0.880
2012-08-09,10,0.566
2012-08-09,11,0.769
2012-08-09,12,0.536
2012-08-09,13,0.625
2012-08-09,14,0.517
2012-08-09,15,0.946
2012-08-09,16,1.239
2012-08-09,17,1.514
2012-08-09,18,1.139
2012-08-09,19,1.835
2012-08-09,20,2.489
2012-08-09,21,1.176
2012-08-09,22,1.911
2012-08-09,23,2.817
2012-08-10,00,0.627
2012-08-10,01,0.614
2012-08-10,02,0.627
2012-08-10,03,0.577
2012-08-10,04,0.630
2012-08-10,05,0.591
2012-08-10,06,0.617
2012-08-10,07,0.991
2012-08-10,08,0.564
2012-08-10,09,0.690
2012-08-10,10,0.796
2012-08-10,11,0.611
2012-08-10,12,0.649
2012-08-10,13,0.611
2012-08-10,14,0.577
2012-08-10,15,0.541
2012-08-10,16,0.877
2012-08-10,17,0.859
2012-08-10,18,1.912
2012-08-10,19,1.047
2012-08-10,20,1.699
2012-08-10,21,1.813
2012-08-10,22,1.315
2012-08-10,23,1.059
2012-08-11,00,0.838
2012-08-11,01,0.812
2012-08-11,02,0.581
2012-08-11,03,0.556
2012-08-11,04,0.551
2012-08-11,05,0.636
2012-08-11,06,0.606
2012-08-11,07,0.609
2012-08-11,08,0.961
2012-08-11,09,0.926
2012-08-11,10,1.353
2012-08-11,11,0.722
2012-08-11,12,0.791
2012-08-11,13,0.563
2012-08-11,14,0.610
2012-08-11,15,1.028
2012-08-11,16,0.996
2012-08-11,17,0.644
2012-08-11,18,1.088
2012-08-11,19,1.549
2012-08-11,20,1.170
2012-08-11,21,1.427
2012-08-11,22,1.922
2012-08-11,23,1.600
2012-08-12,00,0.648
2012-08-12,01,0.775
2012-08-12,02,0.644
2012-08-12,03,0.599
2012-08-12,04,0.592
2012-08-12,05,0.549
2012-08-12,06,0.595
2012-08-12,07,0.566
2012-08-12,08,1.014
2012-08-12,09,1.125
2012-08-12,10,0.749
2012-08-12,11,0.878
2012-08-12,12,1.083
2012-08-12,13,0.863
2012-08-12,14,0.577
2012-08-12,15,0.876
2012-08-12,16,0.785
2012-08-12,17,2.638
2012-08-12,18,1.217
2012-08-12,19,1.012
2012-08-12,20,1.333
2012-08-12,21,1.353
2012-08-12,22,1.357
2012-08-12,23,1.054
2012-08-13,00,0.629
2012-08-13,01,0.552
2012-08-13,02,0.599
2012-08-13,03,0.573
2012-08-13,04,0.554
2012-08-13,05,0.614
2012-08-13,06,0.541
2012-08-13,07,1.000
2012-08-13,08,0.893
2012-08-13,09,0.916
2012-08-13,10,0.579
2012-08-13,11,0.576
2012-08-13,12,0.522
2012-08-13,13,0.510
2012-08-13,14,0.575
2012-08-13,15,0.550
2012-08-13,16,0.860
2012-08-13,17,0.807
2012-08-13,18,0.670
2012-08-13,19,2.823
2012-08-13,20,1.453
2012-08-13,21,1.876
2012-08-13,22,1.744
2012-08-13,23,1.060
2012-08-14,00,0.645
2012-08-14,01,0.613
2012-08-14,02,0.599
2012-08-14,03,0.550
2012-08-14,04,0.569
2012-08-14,05,0.570
2012-08-14,06,0.747
2012-08-14,07,0.917
2012-08-14,08,0.661
2012-08-14,09,0.768
2012-08-14,10,0.649
2012-08-14,11,0.574
2012-08-14,12,0.536
2012-08-14,13,0.594
2012-08-14,14,0.887
2012-08-14,15,1.600
2012-08-14,16,2.595
2012-08-14,17,2.072
2012-08-14,18,2.144
2012-08-14,19,1.131
2012-08-14,20,1.153
2012-08-14,21,1.312
2012-08-14,22,1.419
2012-08-14,23,1.016
2012-08-15,00,0.689
2012-08-15,01,0.593
2012-08-15,02,0.538
2012-08-15,03,0.571
2012-08-15,04,0.556
2012-08-15,05,0.560
2012-08-15,06,0.570
2012-08-15,07,0.992
2012-08-15,08,2.551
2012-08-15,09,1.662
2012-08-15,10,1.749
2012-08-15,11,1.540
2012-08-15,12,1.683
2012-08-15,13,1.395
2012-08-15,14,1.511
2012-08-15,15,1.545
2012-08-15,16,1.748
2012-08-15,17,2.934
2012-08-15,18,2.447
2012-08-15,19,2.415
2012-08-15,20,3.996
2012-08-15,21,3.567
2012-08-15,22,3.350
2012-08-15,23,1.341
2012-08-16,00,0.849
2012-08-16,01,0.765
2012-08-16,02,0.693
2012-08-16,03,0.761
2012-08-16,04,0.642
2012-08-16,05,0.757
2012-08-16,06,0.912
2012-08-16,07,0.697
2012-08-16,08,0.721
2012-08-16,09,0.647
2012-08-16,10,0.625
2012-08-16,11,0.763
2012-08-16,12,0.676
2012-08-16,13,0.735
2012-08-16,14,1.538
2012-08-16,15,2.017
2012-08-16,16,2.317
2012-08-16,17,1.835
2012-08-16,18,3.008
2012-08-16,19,1.978
2012-08-16,20,1.408
2012-08-16,21,1.671
2012-08-16,22,1.331
2012-08-16,23,1.123
2012-08-17,00,0.663
2012-08-17,01,0.627
2012-08-17,02,0.600
2012-08-17,03,0.578
2012-08-17,04,0.594
2012-08-17,05,0.523
2012-08-17,06,0.597
2012-08-17,07,0.579
2012-08-17,08,0.771
2012-08-17,09,1.053
2012-08-17,10,0.617
2012-08-17,11,0.604
2012-08-17,12,0.861
2012-08-17,13,0.675
2012-08-17,14,0.947
2012-08-17,15,1.620
2012-08-17,16,3.161
2012-08-17,17,3.409
2012-08-17,18,1.897
2012-08-17,19,2.174
2012-08-17,20,2.352
2012-08-17,21,1.360
2012-08-17,22,1.337
2012-08-17,23,1.142
2012-08-18,00,0.648
2012-08-18,01,0.557
2012-08-18,02,0.592
2012-08-18,03,0.557
2012-08-18,04,0.609
2012-08-18,05,0.538
2012-08-18,06,0.584
2012-08-18,07,0.536
2012-08-18,08,0.737
2012-08-18,09,1.036
2012-08-18,10,0.879
2012-08-18,11,0.578
2012-08-18,12,1.224
2012-08-18,13,1.935
2012-08-18,14,2.480
2012-08-18,15,1.983
2012-08-18,16,0.724
2012-08-18,17,0.886
2012-08-18,18,0.537
2012-08-18,19,0.633
2012-08-18,20,1.132
2012-08-18,21,1.283
2012-08-18,22,1.361
2012-08-18,23,0.968
2012-08-19,00,0.701
2012-08-19,01,0.577
2012-08-19,02,0.676
2012-08-19,03,0.601
2012-08-19,04,0.568
2012-08-19,05,0.576
2012-08-19,06,0.572
2012-08-19,07,0.565
2012-08-19,08,0.745
2012-08-19,09,0.952
2012-08-19,10,0.692
2012-08-19,11,0.773
2012-08-19,12,0.906
2012-08-19,13,0.769
2012-08-19,14,0.722
2012-08-19,15,0.884
2012-08-19,16,0.727
2012-08-19,17,1.508
2012-08-19,18,0.739
2012-08-19,19,1.296
2012-08-19,20,1.505
2012-08-19,21,1.970
2012-08-19,22,1.474
2012-08-19,23,1.574
2012-08-20,00,0.755
2012-08-20,01,0.584
2012-08-20,02,0.605
2012-08-20,03,0.641
2012-08-20,04,0.624
2012-08-20,05,0.665
2012-08-20,06,1.172
2012-08-20,07,0.932
2012-08-20,08,0.606
2012-08-20,09,0.819
2012-08-20,10,0.836
2012-08-20,11,0.749
2012-08-20,12,0.938
2012-08-20,13,0.630
2012-08-20,14,0.622
2012-08-20,15,0.836
2012-08-20,16,0.697
2012-08-20,17,0.838
2012-08-20,18,0.876
2012-08-20,19,1.099
2012-08-20,20,2.713
2012-08-20,21,1.582
2012-08-20,22,2.074
2012-08-20,23,1.152
2012-08-21,00,0.830
2012-08-21,01,0.658
2012-08-21,02,0.633
2012-08-21,03,0.596
2012-08-21,04,0.592
2012-08-21,05,0.558
2012-08-21,06,0.593
2012-08-21,07,0.770
2012-08-21,08,0.587
2012-08-21,09,0.597
2012-08-21,10,0.616
2012-08-21,11,0.551
2012-08-21,12,0.573
2012-08-21,13,0.568
2012-08-21,14,0.741
2012-08-21,15,0.758
2012-08-21,16,0.953
2012-08-21,17,1.228
2012-08-21,18,0.754
2012-08-21,19,0.655
2012-08-21,20,1.324
2012-08-21,21,1.061
2012-08-21,22,1.148
2012-08-21,23,1.246
2012-08-22,00,0.703
2012-08-22,01,0.585
2012-08-22,02,0.732
2012-08-22,03,0.589
2012-08-22,04,0.599
2012-08-22,05,0.587
2012-08-22,06,0.563
2012-08-22,07,0.859
2012-08-22,08,0.591
2012-08-22,09,0.685
2012-08-22,10,0.860
2012-08-22,11,0.777
2012-08-22,12,0.642
2012-08-22,13,0.628
2012-08-22,14,0.638
2012-08-22,15,0.592
2012-08-22,16,0.622
2012-08-22,17,0.933
2012-08-22,18,0.799
2012-08-22,19,0.909
2012-08-22,20,1.293
2012-08-22,21,1.330
2012-08-22,22,1.258
2012-08-22,23,1.153
2012-08-23,00,0.662
2012-08-23,01,0.599
2012-08-23,02,0.593
2012-08-23,03,0.589
2012-08-23,04,0.564
2012-08-23,05,0.591
2012-08-23,06,0.639
2012-08-23,07,0.810
2012-08-23,08,0.564
2012-08-23,09,0.704
2012-08-23,10,0.812
2012-08-23,11,0.610
2012-08-23,12,0.622
2012-08-23,13,0.590
2012-08-23,14,0.623
2012-08-23,15,0.626
2012-08-23,16,0.915
2012-08-23,17,1.368
2012-08-23,18,4.550
2012-08-23,19,1.661
2012-08-23,20,2.109
2012-08-23,21,2.692
2012-08-23,22,1.905
2012-08-23,23,1.589
2012-08-24,00,0.798
2012-08-24,01,0.742
2012-08-24,02,0.667
2012-08-24,03,0.566
2012-08-24,04,0.549
2012-08-24,05,0.579
2012-08-24,06,0.574
2012-08-24,07,0.745
2012-08-24,08,0.590
2012-08-24,09,0.558
2012-08-24,10,0.483
2012-08-24,11,0.392
2012-08-24,12,0.460
2012-08-24,13,0.408
2012-08-24,14,0.451
2012-08-24,15,0.608
2012-08-24,16,1.099
2012-08-24,17,1.126
2012-08-24,18,0.847
2012-08-24,19,1.140
2012-08-24,20,1.246
2012-08-24,21,1.179
2012-08-24,22,1.281
2012-08-24,23,1.291
2012-08-25,00,1.374
2012-08-25,01,0.657
2012-08-25,02,1.486
2012-08-25,03,1.470
2012-08-25,04,1.447
2012-08-25,05,1.417
2012-08-25,06,1.381
2012-08-25,07,1.341
2012-08-25,08,1.296
2012-08-25,09,1.247
2012-08-25,10,1.196
2012-08-25,11,1.142
2012-08-25,12,1.088
2012-08-25,13,1.032
2012-08-25,14,0.977
2012-08-25,15,0.923
2012-08-25,16,0.870
2012-08-25,17,0.819
2012-08-25,18,0.771
2012-08-25,19,0.728
2012-08-25,20,0.688
2012-08-25,21,0.654
2012-08-25,22,0.626
2012-08-25,23,0.604
2012-08-26,00,0.590
2012-08-26,01,0.584
2012-08-26,02,0.638
2012-08-26,03,0.605
2012-08-26,04,0.701
2012-08-26,05,0.585
2012-08-26,06,0.598
2012-08-26,07,0.546
2012-08-26,08,0.654
2012-08-26,09,0.962
2012-08-26,10,0.899
2012-08-26,11,0.880
2012-08-26,12,0.713
2012-08-26,13,0.562
2012-08-26,14,0.596
2012-08-26,15,0.748
2012-08-26,16,0.628
2012-08-26,17,1.003
2012-08-26,18,3.392
2012-08-26,19,1.863
2012-08-26,20,1.130
2012-08-26,21,1.548
2012-08-26,22,1.465
2012-08-26,23,1.324
2012-08-27,00,2.651
2012-08-27,01,0.556
2012-08-27,02,0.582
2012-08-27,03,0.560
2012-08-27,04,0.584
2012-08-27,05,0.549
2012-08-27,06,0.560
2012-08-27,07,1.022
2012-08-27,08,0.623
2012-08-27,09,0.535
2012-08-27,10,0.756
2012-08-27,11,0.575
2012-08-27,12,0.633
2012-08-27,13,0.906
2012-08-27,14,0.563
2012-08-27,15,0.598
2012-08-27,16,0.741
2012-08-27,17,0.842
2012-08-27,18,1.675
2012-08-27,19,1.480
2012-08-27,20,1.968
2012-08-27,21,1.827
2012-08-27,22,2.337
2012-08-27,23,1.237
2012-08-28,00,0.658
2012-08-28,01,0.583
2012-08-28,02,0.575
2012-08-28,03,0.568
2012-08-28,04,0.589
2012-08-28,05,0.681
2012-08-28,06,0.628
2012-08-28,07,0.983
2012-08-28,08,0.581
2012-08-28,09,0.618
2012-08-28,10,0.785
2012-08-28,11,0.545
2012-08-28,12,0.583
2012-08-28,13,0.568
2012-08-28,14,0.699
2012-08-28,15,0.641
2012-08-28,16,0.920
2012-08-28,17,0.975
2012-08-28,18,1.048
2012-08-28,19,0.881
2012-08-28,20,1.034
2012-08-28,21,2.805
2012-08-28,22,2.497
2012-08-28,23,1.232
2012-08-29,00,0.676
2012-08-29,01,0.568
2012-08-29,02,0.592
2012-08-29,03,0.555
2012-08-29,04,0.584
2012-08-29,05,0.557
2012-08-29,06,0.584
2012-08-29,07,0.871
2012-08-29,08,0.575
2012-08-29,09,0.549
2012-08-29,10,0.860
2012-08-29,11,0.676
2012-08-29,12,0.601
2012-08-29,13,0.936
2012-08-29,14,0.856
2012-08-29,15,3.376
